cat_periodo,codigo_unico,MRUN,GEN_ALU,FEC_NAC_ALU,rango_edad,anio_ing_carr_ori,sem_ing_carr_ori,anio_ing_carr_act,sem_ing_carr_act,tipo_inst_1,tipo_inst_2,tipo_inst_3,cod_inst,nomb_inst,cod_sede,nomb_sede,cod_carrera,nomb_carrera,modalidad,jornada,version,tipo_plan_carr,dur_estudio_carr,dur_proceso_tit,dur_total_carr,region_sede,provincia_sede,comuna_sede,nivel_global,nivel_carrera_1,nivel_carrera_2,requisito_ingreso,vigencia_carrera,valor_matricula,valor_arancel,codigo_demre,area_conocimiento,cine_f_13_area,cine_f_13_subarea,area_carrera_generica,acreditada_carr,acreditada_inst,acre_inst_desde_hasta,acre_inst_anio,costo_proceso_titulacion,costo_obtencion_titulo_diploma,forma_ingreso
2012,I20S1C39J1V1,5457449,1,198504,25 a 29 años,2005,1,,,Universidades,Universidades Privadas,Universidades Privadas,20,UNIVERSIDAD ANDRES BELLO,1,CASA CENTRAL (SANTIAGO),39,INGENIERIA EN CONSTRUCCION,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,SANTIAGO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,333991,3495776,,Tecnología,"Ingeniería, Industria y Construcción",Arquitectura y Construcción,Ingeniería en Construcción,NO ACREDITADA,ACREDITADA,DICIEMBRE DE 2008 HASTA DICIEMBRE DE 2013,5,,,
2012,I86S4C4J1V1,5508577,2,199304,15 a 19 años,2012,1,,,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,4,SEDE LO CONTADOR,4,ARQUITECTURA,Presencial,Diurno,1,Plan Regular,12,0,12,Metropolitana,SANTIAGO,PROVIDENCIA,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,100000,4520000,12004,Arte y Arquitectura,"Ingeniería, Industria y Construcción",Arquitectura y Construcción,Arquitectura,ACREDITADA,ACREDITADA,NOVIEMBRE DE 2011 HASTA NOVIEMBRE DE 2018,7,0,0,
2012,I3S1C8J1V1,5528087,1,199102,20 a 24 años,2011,1,,,Universidades,Universidades Privadas,Universidades Privadas,3,UNIVERSIDAD DIEGO PORTALES,1,CASA CENTRAL (SANTIAGO),8,PERIODISMO,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,SANTIAGO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,216000,2160000,,Ciencias Sociales,"Ciencias Sociales, Periodismo e Información",Periodismo e Información,Periodismo,NO ACREDITADA,ACREDITADA,OCTUBRE DE 2008 HASTA OCTUBRE DE 2013,5,180778,0,
2012,I86S5C131J1V1,5621730,1,199304,15 a 19 años,2012,1,,,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,CAMPUS SAN JOAQUIN,131,INGENIERIA CIVIL,Presencial,Diurno,1,Plan Regular,12,0,12,Metropolitana,SANTIAGO,MACUL,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,100000,5060000,12039,Tecnología,"Ingeniería, Industria y Construcción",Ingeniería y Profesiones Afines,"Ingeniería Civil, plan común y licenciatura en Ciencias de la Ingeniería",ACREDITADA,ACREDITADA,NOVIEMBRE DE 2011 HASTA NOVIEMBRE DE 2018,7,0,0,
2012,I23S2C1J1V1,5625530,2,199310,15 a 19 años,2012,1,,,Universidades,Universidades Privadas,Universidades Privadas,23,UNIVERSIDAD ADOLFO IBAÑEZ,2,SEDE PEÑALOLEN,1,INGENIERIA COMERCIAL,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,PEÑALOLEN,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,445000,4450000,42001,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,NO ACREDITADA,ACREDITADA,DICIEMBRE DE 2009 HASTA DICIEMBRE DE 2015,6,,65000,
2012,I10S4C19J1V1,5692218,1,199202,20 a 24 años,2011,1,,,Universidades,Universidades Privadas,Universidades Privadas,10,UNIVERSIDAD MAYOR,4,SEDE TEMUCO,19,ODONTOLOGIA,Presencial,Diurno,1,Plan Regular,12,0,12,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,,,,Salud,Salud y Bienestar,Salud,Odontología,ACREDITADA,ACREDITADA,16/12/2009 - 14/04/2015,5,,,
2012,I86S1C130J1V1,5763646,2,198803,20 a 24 años,2007,1,2009,2,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1,CASA CENTRAL,130,PERIODISMO,Presencial,Diurno,1,Plan Regular,9,0,9,Metropolitana,SANTIAGO,SANTIAGO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,100000,4020000,12046,Ciencias Sociales,"Ciencias Sociales, Periodismo e Información",Periodismo e Información,Periodismo,NO ACREDITADA,ACREDITADA,NOVIEMBRE DE 2011 HASTA NOVIEMBRE DE 2018,7,0,0,
2012,I34S1C42J1V1,5854590,2,199208,15 a 19 años,2011,1,,,Universidades,Universidades Privadas,Universidades Privadas,34,UNIVERSIDAD DE LOS ANDES,1,CASA CENTRAL (SANTIAGO),42,INGENIERIA COMERCIAL,Presencial,Diurno,1,Plan Regular,10,2,12,Metropolitana,SANTIAGO,LAS CONDES,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,350000,4224764,,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,NO ACREDITADA,ACREDITADA,NOVIEMBRE DE 2007 HASTA NOVIEMBRE DE 2012,5,222617,133570,
2012,I23S3C50J1V1,5924435,2,198807,20 a 24 años,2012,1,,,Universidades,Universidades Privadas,Universidades Privadas,23,UNIVERSIDAD ADOLFO IBAÑEZ,3,SEDE PRESIDENTE ERRAZURIZ,50,MAGISTER OF SCIENCE EN MARKETING,Presencial,Diurno,1,Plan Regular,2,0,2,Metropolitana,SANTIAGO,LAS CONDES,Postgrado,Magister,Magister,,,445000,4500000,,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Magister en Administración y Comercio,NO ACREDITADA,ACREDITADA,DICIEMBRE DE 2009 HASTA DICIEMBRE DE 2015,6,,,
2012,I20S1C28J1V1,6084473,2,199211,15 a 19 años,2011,1,,,Universidades,Universidades Privadas,Universidades Privadas,20,UNIVERSIDAD ANDRES BELLO,1,CASA CENTRAL (SANTIAGO),28,ECOTURISMO,Presencial,Diurno,1,Plan Regular,8,0,8,Metropolitana,SANTIAGO,SANTIAGO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,351698,3460256,,Administración y Comercio,Servicios,Servicios personales,Administración Turística y Hotelera,NO ACREDITADA,ACREDITADA,DICIEMBRE DE 2008 HASTA DICIEMBRE DE 2013,5,,,
2012,I10S4C16J1V1,6217283,2,198709,20 a 24 años,2007,1,,,Universidades,Universidades Privadas,Universidades Privadas,10,UNIVERSIDAD MAYOR,4,SEDE TEMUCO,16,INGENIERIA COMERCIAL,Presencial,Diurno,1,Plan Regular,10,0,10,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,,,,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,NO ACREDITADA,ACREDITADA,16/12/2009 - 14/04/2015,5,,,
2012,I86S1C29J1V1,6300270,2,199203,20 a 24 años,2011,1,,,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1,CASA CENTRAL,29,DERECHO,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,SANTIAGO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,100000,4130000,12021,Derecho,Administración de Empresas y Derecho,Derecho,Derecho,NO ACREDITADA,ACREDITADA,NOVIEMBRE DE 2011 HASTA NOVIEMBRE DE 2018,7,0,0,
2012,I87S1C3J1V1,6382559,2,198607,25 a 29 años,2005,1,2005,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,87,UNIVERSIDAD DE CONCEPCION,1,CASA CENTRAL,3,ARQUITECTURA,Presencial,Diurno,1,Plan Regular,11,1,12,Biobío,CONCEPCION,CONCEPCION,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,124700,2583000,13080,Arte y Arquitectura,"Ingeniería, Industria y Construcción",Arquitectura y Construcción,Arquitectura,NO ACREDITADA,ACREDITADA,NOVIEMBRE DE 2010 HASTA NOVIEMBRE DE 2016,6,16700,37800,
2012,I88S1C12J1V1,6390715,1,199101,20 a 24 años,2010,1,,,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,88,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,1,CASA CENTRAL (VALPARAISO),12,INGENIERIA CIVIL ELECTRONICA,Presencial,Diurno,1,Plan Regular,12,0,12,Valparaíso,VALPARAISO,VALPARAISO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,140000,3400000,15006,Tecnología,"Ingeniería, Industria y Construcción",Ingeniería y Profesiones Afines,Ingeniería Civil Electrónica,ACREDITADA,ACREDITADA,DICIEMBRE DE 2011 HASTA DICIEMBRE DE 2016,5,,68000,
2012,I94S1C40J1V1,6490167,1,199209,15 a 19 años,2011,1,,,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,94,UNIVERSIDAD CATOLICA DE TEMUCO,1,CASA CENTRAL (TEMUCO),40,INGENIERIA CIVIL EN INFORMATICA,Presencial,Diurno,1,Plan Regular,10,0,10,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,125000,2600000,37018,Tecnología,Tecnología de la Información y la Comunicación (TIC),Tecnología de la Información y la Comunicación (TIC),Ingeniería Civil en Computación e Informática,NO ACREDITADA,ACREDITADA,DICIEMBRE DE 2009 HASTA JUNIO DE 2015,5,,,
2012,I23S2C1J1V1,6535122,2,199311,15 a 19 años,2012,1,,,Universidades,Universidades Privadas,Universidades Privadas,23,UNIVERSIDAD ADOLFO IBAÑEZ,2,SEDE PEÑALOLEN,1,INGENIERIA COMERCIAL,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,PEÑALOLEN,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,445000,4450000,42001,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,NO ACREDITADA,ACREDITADA,DICIEMBRE DE 2009 HASTA DICIEMBRE DE 2015,6,,65000,
2012,I241S1C3J1V1,6548405,2,199205,20 a 24 años,2012,1,,,Centros de Formación Técnica,Centros de Formación Técnica,Centros de Formación Técnica,241,CFT INSTITUTO SUPERIOR ALEMAN DE COMERCIO INSALCO,1,CASA CENTRAL (SANTIAGO),3,COMERCIO MAYORISTA Y EXTERIOR BILINGÜE,Presencial,Diurno,1,Plan Regular,4,0,4,Metropolitana,SANTIAGO,VITACURA,Pregrado,Técnico de Nivel Superior,Carreras Técnicas,,,95000,1300000,,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Técnico en Administración de Ventas,NO ACREDITADA,NO ACREDITADA,,,,,
2012,I100S32C128J1V1,6589469,2,199204,20 a 24 años,2011,1,,,Institutos Profesionales,Institutos Profesionales,Institutos Profesionales,100,IP INACAP,32,SEDE TEMUCO,128,DISEÑO DE VESTUARIO,Presencial,Diurno,1,Plan Regular,8,0,8,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Sin Licenciatura,Carreras Profesionales,,,200000,1435000,,Arte y Arquitectura,Artes y Humanidades,Artes,Diseño de Vestuario,NO ACREDITADA,ACREDITADA,DICIEMBRE DE 2010 HASTA DICIEMBRE DE 2016,6,100000,,
2012,I72S1C368J1V1,6712703,2,198608,25 a 29 años,2012,1,,,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,72,UNIVERSIDAD DE VALPARAISO,1,CASA CENTRAL (VALPARAISO),368,ESPECIALIDAD EN NEUROPEDIATRIA,Presencial,Diurno,1,Plan Regular,6,1,7,Valparaíso,VALPARAISO,VALPARAISO,Postítulo,Especialidad Médica U Odontológica,Postítulo,,,180312,3606240,,Salud,Salud y Bienestar,Salud,Postítulo en Salud,NO ACREDITADA,ACREDITADA,OCTUBRE DE 2012 HASTA OCTUBRE DE 2017,5,,,
2012,I45S1C15J1V1,6860201,2,199001,20 a 24 años,2012,1,,,Universidades,Universidades Privadas,Universidades Privadas,45,UNIVERSIDAD DEL DESARROLLO,1,CASA CENTRAL (CONCEPCION),15,DISEÑO,Presencial,Diurno,1,Plan Regular,10,0,10,Biobío,CONCEPCION,CONCEPCION,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,270000,2795000,44027,Arte y Arquitectura,Artes y Humanidades,Artes,Diseño,NO ACREDITADA,ACREDITADA,DICIEMBRE DE 2011 HASTA DICIEMBRE DE 2016,5,,80000,
2012,I10S4C18J1V1,6868595,1,198909,20 a 24 años,2008,1,,,Universidades,Universidades Privadas,Universidades Privadas,10,UNIVERSIDAD MAYOR,4,SEDE TEMUCO,18,MEDICINA,Presencial,Diurno,1,Plan Regular,14,0,14,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,,,,Salud,Salud y Bienestar,Salud,Medicina,ACREDITADA,ACREDITADA,16/12/2009 - 14/04/2015,5,,,
2012,I45S2C2J1V1,6922703,1,198903,20 a 24 años,2008,1,,,Universidades,Universidades Privadas,Universidades Privadas,45,UNIVERSIDAD DEL DESARROLLO,2,SEDE SANTIAGO (LAS CONDES),2,INGENIERIA COMERCIAL,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,LAS CONDES,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,398000,4462000,44008,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,NO ACREDITADA,ACREDITADA,DICIEMBRE DE 2011 HASTA DICIEMBRE DE 2016,5,0,80000,
2012,I23S2C1J1V1,6930822,1,198911,20 a 24 años,2008,1,,,Universidades,Universidades Privadas,Universidades Privadas,23,UNIVERSIDAD ADOLFO IBAÑEZ,2,SEDE PEÑALOLEN,1,INGENIERIA COMERCIAL,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,PEÑALOLEN,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,445000,4450000,42001,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,NO ACREDITADA,ACREDITADA,DICIEMBRE DE 2009 HASTA DICIEMBRE DE 2015,6,,65000,
2012,I10S6C182J1V1,7068793,1,199311,15 a 19 años,2012,1,,,Universidades,Universidades Privadas,Universidades Privadas,10,UNIVERSIDAD MAYOR,6,SEDE HUECHURABA,182,MEDICINA VETERINARIA,Presencial,Diurno,1,Plan Regular,11,1,11,Metropolitana,SANTIAGO,HUECHURABA,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,,,,Agropecuaria,"Agricultura, Silvicultura, Pesca y Veterinaria",Veterinaria,Medicina Veterinaria,NO ACREDITADA,ACREDITADA,16/12/2009 - 14/04/2015,5,,,
2012,I86S5C131J1V1,7427995,1,198902,20 a 24 años,2008,1,,,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,CAMPUS SAN JOAQUIN,131,INGENIERIA CIVIL,Presencial,Diurno,1,Plan Regular,12,0,12,Metropolitana,SANTIAGO,MACUL,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,100000,5060000,12039,Tecnología,"Ingeniería, Industria y Construcción",Ingeniería y Profesiones Afines,"Ingeniería Civil, plan común y licenciatura en Ciencias de la Ingeniería",ACREDITADA,ACREDITADA,NOVIEMBRE DE 2011 HASTA NOVIEMBRE DE 2018,7,0,0,
2012,I20S2C1J1V1,7445251,1,198805,20 a 24 años,2009,1,,,Universidades,Universidades Privadas,Universidades Privadas,20,UNIVERSIDAD ANDRES BELLO,2,SEDE CASONA DE LAS CONDES,1,INGENIERIA COMERCIAL,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,LAS CONDES,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,348411,3720133,,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,NO ACREDITADA,ACREDITADA,DICIEMBRE DE 2008 HASTA DICIEMBRE DE 2013,5,,,
2012,I76S1C20J1V1,7456161,1,199209,15 a 19 años,2011,1,,1,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,76,UNIVERSIDAD DE LA FRONTERA,1,CASA CENTRAL (TEMUCO),20,MEDICINA,Presencial,Diurno,1,Plan Regular,14,0,14,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,100000,3696000,3026,Salud,Salud y Bienestar,Salud,Medicina,ACREDITADA,ACREDITADA,NOVIEMBRE DE 2008 HASTA NOVIEMBRE DE 2013,5,,138000,
2012,I10S4C32J1V1,7513500,2,198810,20 a 24 años,9999,1,2010,1,Universidades,Universidades Privadas,Universidades Privadas,10,UNIVERSIDAD MAYOR,4,SEDE TEMUCO,32,DERECHO,Presencial,Diurno,1,Plan Regular,10,0,10,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,,,,Derecho,Administración de Empresas y Derecho,Derecho,Derecho,NO ACREDITADA,ACREDITADA,16/12/2009 - 14/04/2015,5,,,
2012,I31S1C29J2V1,7582140,2,198809,20 a 24 años,2010,1,2010,1,Universidades,Universidades Privadas,Universidades Privadas,31,UNIVERSIDAD AUTONOMA DE CHILE,1,CASA CENTRAL (TEMUCO),29,TECNICO UNIVERSITARIO EN RELACIONES PUBLICAS Y PRODUCCION EVENTOS,Presencial,Vespertino,1,Plan Regular,6,1,6,La Araucanía,CAUTIN,TEMUCO,Pregrado,Técnico de Nivel Superior,Carreras Técnicas,,,,1057000,,Ciencias Sociales,Administración de Empresas y Derecho,Educación Comercial y Administración,Técnico en Relaciones Públicas,NO ACREDITADA,ACREDITADA,OCTUBRE DE 2010 HASTA OCTUBRE DE 2015,5,,,
2012,I10S4C16J1V2,7746713,1,198912,20 a 24 años,9999,2,2011,2,Universidades,Universidades Privadas,Universidades Privadas,10,UNIVERSIDAD MAYOR,4,SEDE TEMUCO,16,INGENIERIA COMERCIAL,Presencial,Diurno,2,Plan Regular,9,0,9,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,,,,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,,ACREDITADA,16/12/2009 - 14/04/2015,5,,,
2012,I10S4C19J1V1,7760356,1,198901,20 a 24 años,2008,1,,,Universidades,Universidades Privadas,Universidades Privadas,10,UNIVERSIDAD MAYOR,4,SEDE TEMUCO,19,ODONTOLOGIA,Presencial,Diurno,1,Plan Regular,12,0,12,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,,,,Salud,Salud y Bienestar,Salud,Odontología,ACREDITADA,ACREDITADA,16/12/2009 - 14/04/2015,5,,,
2012,I86S4C31J1V1,7762961,2,199104,20 a 24 años,2010,2,,,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,4,SEDE LO CONTADOR,31,DISEÑO,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,PROVIDENCIA,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,100000,4020000,12006,Arte y Arquitectura,Artes y Humanidades,Artes,Diseño,ACREDITADA,ACREDITADA,NOVIEMBRE DE 2011 HASTA NOVIEMBRE DE 2018,7,0,0,
2012,I76S1C11J1V1,7827959,2,199307,15 a 19 años,2012,1,,1,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,76,UNIVERSIDAD DE LA FRONTERA,1,CASA CENTRAL (TEMUCO),11,INGENIERIA COMERCIAL,Presencial,Diurno,1,Plan Regular,10,0,10,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,100000,2478000,3085,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,NO ACREDITADA,ACREDITADA,NOVIEMBRE DE 2008 HASTA NOVIEMBRE DE 2013,5,,138000,
2012,I70S1C64J1V1,7884158,1,199108,20 a 24 años,2010,1,2010,1,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,70,UNIVERSIDAD DE CHILE,1,CASA CENTRAL (SANTIAGO),64,INGENIERIA Y CIENCIAS-PLAN COMUN,Presencial,Diurno,1,Plan Regular,12,0,12,Metropolitana,SANTIAGO,SANTIAGO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,105700,4122300,11045,Tecnología,"Ingeniería, Industria y Construcción",Ingeniería y Profesiones Afines,"Ingeniería Civil, plan común y licenciatura en Ciencias de la Ingeniería",NO ACREDITADA,ACREDITADA,DICIEMBRE DE 2011 HASTA DICIEMBRE DE 2018,7,,,
2012,I3S1C67J1V1,7902189,2,199304,15 a 19 años,2011,1,,,Universidades,Universidades Privadas,Universidades Privadas,3,UNIVERSIDAD DIEGO PORTALES,1,CASA CENTRAL (SANTIAGO),67,DISEÑO,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,SANTIAGO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,207000,2071000,,Arte y Arquitectura,Artes y Humanidades,Artes,Diseño,NO ACREDITADA,ACREDITADA,OCTUBRE DE 2008 HASTA OCTUBRE DE 2013,5,180778,0,
2012,I10S4C18J1V1,7905378,1,199109,20 a 24 años,2010,1,,,Universidades,Universidades Privadas,Universidades Privadas,10,UNIVERSIDAD MAYOR,4,SEDE TEMUCO,18,MEDICINA,Presencial,Diurno,1,Plan Regular,14,0,14,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,,,,Salud,Salud y Bienestar,Salud,Medicina,ACREDITADA,ACREDITADA,16/12/2009 - 14/04/2015,5,,,
2012,I31S1C6J1V1,7972780,1,199205,20 a 24 años,2012,1,2012,1,Universidades,Universidades Privadas,Universidades Privadas,31,UNIVERSIDAD AUTONOMA DE CHILE,1,CASA CENTRAL (TEMUCO),6,TECNICO UNIVERSITARIO EN ADMINISTRACION MENCION GESTION DE EMPRESAS,Presencial,Diurno,1,Plan Regular,5,1,5,La Araucanía,CAUTIN,TEMUCO,Pregrado,Técnico de Nivel Superior,Carreras Técnicas,,,,1170000,,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Técnico en Administración de Empresas,NO ACREDITADA,ACREDITADA,OCTUBRE DE 2010 HASTA OCTUBRE DE 2015,5,,,
2012,I13S10C1J1V1,7987095,2,198609,25 a 29 años,2009,,,,Universidades,Universidades Privadas,Universidades Privadas,13,UNIVERSIDAD SANTO TOMAS,10,SEDE TEMUCO,1,MEDICINA VETERINARIA,Presencial,Diurno,1,Plan Regular,10,1,11,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,65000,2390000,,Agropecuaria,"Agricultura, Silvicultura, Pesca y Veterinaria",Veterinaria,Medicina Veterinaria,ACREDITADA,ACREDITADA,DICIEMBRE DE 2011 HASTA DICIEMBRE 2014,3,1195000,,
2012,I76S1C11J1V1,8131830,1,198706,25 a 29 años,2008,1,,1,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,76,UNIVERSIDAD DE LA FRONTERA,1,CASA CENTRAL (TEMUCO),11,INGENIERIA COMERCIAL,Presencial,Diurno,1,Plan Regular,10,0,10,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,100000,2478000,3085,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,NO ACREDITADA,ACREDITADA,NOVIEMBRE DE 2008 HASTA NOVIEMBRE DE 2013,5,,138000,
2012,I86S5C400J1V1,8192324,2,199306,15 a 19 años,2012,1,,,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,CAMPUS SAN JOAQUIN,400,AGRONOMIA E INGENIERIA FORESTAL,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,MACUL,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,100000,4020000,12001,Agropecuaria,"Agricultura, Silvicultura, Pesca y Veterinaria",Agricultura,Agronomía,ACREDITADA,ACREDITADA,NOVIEMBRE DE 2011 HASTA NOVIEMBRE DE 2018,7,0,0,
2012,I45S2C142J1V1,8209298,2,199302,15 a 19 años,2012,1,,,Universidades,Universidades Privadas,Universidades Privadas,45,UNIVERSIDAD DEL DESARROLLO,2,SEDE SANTIAGO (LAS CONDES),142,BACHILLERATO GENERAL,Presencial,Diurno,1,Plan Regular,2,0,2,Metropolitana,SANTIAGO,LAS CONDES,Pregrado,"Bachillerato, Ciclo Inicial o Plan Común",Carreras Profesionales,,,,,,Sin área definida,"Ciencias naturales, matemáticas y estadística","Ciencias Naturales, Matemáticas y Estadísticas sin mayor definición",Sin área definida,NO ACREDITADA,ACREDITADA,DICIEMBRE DE 2011 HASTA DICIEMBRE DE 2016,5,,40000,
2012,I86S5C400J1V1,8234719,1,198810,20 a 24 años,2008,1,,,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,CAMPUS SAN JOAQUIN,400,AGRONOMIA E INGENIERIA FORESTAL,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,MACUL,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,100000,4020000,12001,Agropecuaria,"Agricultura, Silvicultura, Pesca y Veterinaria",Agricultura,Agronomía,ACREDITADA,ACREDITADA,NOVIEMBRE DE 2011 HASTA NOVIEMBRE DE 2018,7,0,0,
2012,I23S2C3J1V1,8243417,2,199007,20 a 24 años,2009,1,,,Universidades,Universidades Privadas,Universidades Privadas,23,UNIVERSIDAD ADOLFO IBAÑEZ,2,SEDE PEÑALOLEN,3,DERECHO,Presencial,Diurno,1,Plan Regular,10,1,11,Metropolitana,SANTIAGO,PEÑALOLEN,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,445000,4000000,42003,Derecho,Administración de Empresas y Derecho,Derecho,Derecho,NO ACREDITADA,ACREDITADA,DICIEMBRE DE 2009 HASTA DICIEMBRE DE 2015,6,,65000,
2012,I45S2C38J1V1,8245561,2,199112,20 a 24 años,2012,1,,,Universidades,Universidades Privadas,Universidades Privadas,45,UNIVERSIDAD DEL DESARROLLO,2,SEDE SANTIAGO (LAS CONDES),38,ODONTOLOGIA,Presencial,Diurno,1,Plan Regular,12,0,12,Metropolitana,SANTIAGO,LAS CONDES,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,,,687000,5954000,44021,Salud,Salud y Bienestar,Salud,Odontología,NO ACREDITADA,ACREDITADA,DICIEMBRE DE 2011 HASTA DICIEMBRE DE 2016,5,,80000,
